,id,is_humor,humor_rating,humor_mechanism,humor_target
4626,tweet28627,0,1,irony,shaming
4627,tweet28628,0,1,irony,shaming
4628,tweet28629,0,1,irony,shaming
4629,tweet28630,0,1,irony,shaming
4630,tweet28631,0,1,irony,shaming
4631,tweet28632,0,1,irony,shaming
4632,tweet28633,1,1,irony,shaming
4633,tweet28634,1,1,irony,shaming
4634,tweet28635,0,1,irony,shaming
4635,tweet28636,1,1,irony,shaming
4636,tweet28637,0,1,irony,shaming
4637,tweet28638,0,1,irony,shaming
4638,tweet28639,1,1,irony,shaming
4639,tweet28640,0,1,irony,shaming
4640,tweet28641,1,1,irony,shaming
4641,tweet28642,1,1,irony,shaming
4642,tweet28643,1,1,irony,shaming
4643,tweet28644,1,1,irony,shaming
4644,tweet28645,1,1,irony,shaming
4645,tweet28646,0,1,irony,shaming
4646,tweet28647,1,1,irony,shaming
4647,tweet28648,1,1,irony,shaming
4648,tweet28649,0,1,irony,shaming
4649,tweet28650,0,1,irony,shaming
4650,tweet28651,1,1,irony,shaming
4651,tweet28652,0,1,irony,shaming
4652,tweet28653,1,1,irony,shaming
4653,tweet28654,1,1,irony,shaming
4654,tweet28655,0,1,irony,shaming
4655,tweet28656,0,1,irony,shaming
4656,tweet28657,1,1,irony,shaming
4657,tweet28658,1,1,irony,shaming
4658,tweet28659,1,1,irony,shaming
4659,tweet28660,1,1,irony,shaming
4660,tweet28661,0,1,irony,shaming
4661,tweet28662,0,1,irony,shaming
4662,tweet28663,1,1,irony,shaming
4663,tweet28664,0,1,irony,shaming
4664,tweet28665,0,1,irony,shaming
4665,tweet28666,1,1,irony,shaming
4666,tweet28667,0,1,irony,shaming
4667,tweet28668,1,1,irony,shaming
4668,tweet28669,1,1,irony,shaming
4669,tweet28670,1,1,irony,shaming
4670,tweet28671,0,1,irony,shaming
4671,tweet28672,0,1,irony,shaming
4672,tweet28673,1,1,irony,shaming
4673,tweet28674,0,1,irony,shaming
4674,tweet28675,0,1,irony,shaming
4675,tweet28676,1,1,irony,shaming
4676,tweet28677,0,1,irony,shaming
4677,tweet28678,1,1,irony,shaming
4678,tweet28679,1,1,irony,shaming
4679,tweet28680,1,1,irony,shaming
4680,tweet28681,0,1,irony,shaming
4681,tweet28682,1,1,irony,shaming
4682,tweet28683,1,1,irony,shaming
4683,tweet28684,1,1,irony,shaming
4684,tweet28685,1,1,irony,shaming
4685,tweet28686,0,1,irony,shaming
4686,tweet28687,1,1,irony,shaming
4687,tweet28688,1,1,irony,shaming
4688,tweet28689,0,1,irony,shaming
4689,tweet28690,1,1,irony,shaming
4690,tweet28691,0,1,irony,shaming
4691,tweet28692,1,1,irony,shaming
4692,tweet28693,0,1,irony,shaming
4693,tweet28694,1,1,irony,shaming
4694,tweet28695,1,1,irony,shaming
4695,tweet28696,0,1,irony,shaming
4696,tweet28697,1,1,irony,shaming
4697,tweet28698,1,1,irony,shaming
4698,tweet28699,0,1,irony,shaming
4699,tweet28700,1,1,irony,shaming
4700,tweet28701,0,1,irony,shaming
4701,tweet28702,0,1,irony,shaming
4702,tweet28703,0,1,irony,shaming
4703,tweet28704,1,1,irony,shaming
4704,tweet28705,0,1,irony,shaming
4705,tweet28706,0,1,irony,shaming
4706,tweet28707,0,1,irony,shaming
4707,tweet28708,0,1,irony,shaming
4708,tweet28709,1,1,irony,shaming
4709,tweet28710,1,1,irony,shaming
4710,tweet28711,1,1,irony,shaming
4711,tweet28712,1,1,irony,shaming
4712,tweet28713,0,1,irony,shaming
4713,tweet28714,1,1,irony,shaming
4714,tweet28715,1,1,irony,shaming
4715,tweet28716,1,1,irony,shaming
4716,tweet28717,0,1,irony,shaming
4717,tweet28718,0,1,irony,shaming
4718,tweet28719,1,1,irony,shaming
4719,tweet28720,0,1,irony,shaming
4720,tweet28721,1,1,irony,shaming
4721,tweet28722,1,1,irony,shaming
4722,tweet28723,1,1,irony,shaming
4723,tweet28724,1,1,irony,shaming
4724,tweet28725,0,1,irony,shaming
4725,tweet28726,0,1,irony,shaming
4726,tweet28727,0,1,irony,shaming
4727,tweet28728,0,1,irony,shaming
4728,tweet28729,0,1,irony,shaming
4729,tweet28730,0,1,irony,shaming
4730,tweet28731,0,1,irony,shaming
4731,tweet28732,0,1,irony,shaming
4732,tweet28733,0,1,irony,shaming
4733,tweet28734,1,1,irony,shaming
4734,tweet28735,1,1,irony,shaming
4735,tweet28736,0,1,irony,shaming
4736,tweet28737,0,1,irony,shaming
4737,tweet28738,1,1,irony,shaming
4738,tweet28739,0,1,irony,shaming
4739,tweet28740,0,1,irony,shaming
4740,tweet28741,1,1,irony,shaming
4741,tweet28742,0,1,irony,shaming
4742,tweet28743,0,1,irony,shaming
4743,tweet28744,1,1,irony,shaming
4744,tweet28745,0,1,irony,shaming
4745,tweet28746,0,1,irony,shaming
4746,tweet28747,0,1,irony,shaming
4747,tweet28748,1,1,irony,shaming
4748,tweet28749,0,1,irony,shaming
4749,tweet28750,1,1,irony,shaming
4750,tweet28751,0,1,irony,shaming
4751,tweet28752,0,1,irony,shaming
4752,tweet28753,1,1,irony,shaming
4753,tweet28754,0,1,irony,shaming
4754,tweet28755,0,1,irony,shaming
4755,tweet28756,0,1,irony,shaming
4756,tweet28757,0,1,irony,shaming
4757,tweet28758,0,1,irony,shaming
4758,tweet28759,0,1,irony,shaming
4759,tweet28760,1,1,irony,shaming
4760,tweet28761,1,1,irony,shaming
4761,tweet28762,0,1,irony,shaming
4762,tweet28763,1,1,irony,shaming
4763,tweet28764,0,1,irony,shaming
4764,tweet28765,1,1,irony,shaming
4765,tweet28766,1,1,irony,shaming
4766,tweet28767,1,1,irony,shaming
4767,tweet28768,1,1,irony,shaming
4768,tweet28769,1,1,irony,shaming
4769,tweet28770,0,1,irony,shaming
4770,tweet28771,0,1,irony,shaming
4771,tweet28772,0,1,irony,shaming
4772,tweet28773,0,1,irony,shaming
4773,tweet28774,0,1,irony,shaming
4774,tweet28775,0,1,irony,shaming
4775,tweet28776,1,1,irony,shaming
4776,tweet28777,1,1,irony,shaming
4777,tweet28778,0,1,irony,shaming
4778,tweet28779,1,1,irony,shaming
4779,tweet28780,1,1,irony,shaming
4780,tweet28781,1,1,irony,shaming
4781,tweet28782,1,1,irony,shaming
4782,tweet28783,0,1,irony,shaming
4783,tweet28784,0,1,irony,shaming
4784,tweet28785,0,1,irony,shaming
4785,tweet28786,0,1,irony,shaming
4786,tweet28787,1,1,irony,shaming
4787,tweet28788,0,1,irony,shaming
4788,tweet28789,0,1,irony,shaming
4789,tweet28790,0,1,irony,shaming
4790,tweet28791,0,1,irony,shaming
4791,tweet28792,1,1,irony,shaming
4792,tweet28793,1,1,irony,shaming
4793,tweet28794,0,1,irony,shaming
4794,tweet28795,0,1,irony,shaming
4795,tweet28796,1,1,irony,shaming
4796,tweet28797,0,1,irony,shaming
4797,tweet28798,0,1,irony,shaming
4798,tweet28799,0,1,irony,shaming
4799,tweet28800,0,1,irony,shaming
4800,tweet28801,0,1,irony,shaming
4801,tweet28802,0,1,irony,shaming
4802,tweet28803,0,1,irony,shaming
4803,tweet28804,1,1,irony,shaming
4804,tweet28805,0,1,irony,shaming
4805,tweet28806,1,1,irony,shaming
4806,tweet28807,1,1,irony,shaming
4807,tweet28808,0,1,irony,shaming
4808,tweet28809,1,1,irony,shaming
4809,tweet28810,1,1,irony,shaming
4810,tweet28811,1,1,irony,shaming
4811,tweet28812,1,1,irony,shaming
4812,tweet28813,0,1,irony,shaming
4813,tweet28814,1,1,irony,shaming
4814,tweet28815,1,1,irony,shaming
4815,tweet28816,1,1,irony,shaming
4816,tweet28817,1,1,irony,shaming
4817,tweet28818,0,1,irony,shaming
4818,tweet28819,0,1,irony,shaming
4819,tweet28820,0,1,irony,shaming
4820,tweet28821,0,1,irony,shaming
4821,tweet28822,1,1,irony,shaming
4822,tweet28823,1,1,irony,shaming
4823,tweet28824,0,1,irony,shaming
4824,tweet28825,1,1,irony,shaming
4825,tweet28826,1,1,irony,shaming
4826,tweet28827,1,1,irony,shaming
4827,tweet28828,1,1,irony,shaming
4828,tweet28829,1,1,irony,shaming
4829,tweet28830,0,1,irony,shaming
4830,tweet28831,0,1,irony,shaming
4831,tweet28832,0,1,irony,shaming
4832,tweet28833,0,1,irony,shaming
4833,tweet28834,0,1,irony,shaming
4834,tweet28835,1,1,irony,shaming
4835,tweet28836,1,1,irony,shaming
4836,tweet28837,1,1,irony,shaming
4837,tweet28838,1,1,irony,shaming
4838,tweet28839,0,1,irony,shaming
4839,tweet28840,1,1,irony,shaming
4840,tweet28841,0,1,irony,shaming
4841,tweet28842,1,1,irony,shaming
4842,tweet28843,1,1,irony,shaming
4843,tweet28844,0,1,irony,shaming
4844,tweet28845,1,1,irony,shaming
4845,tweet28846,1,1,irony,shaming
4846,tweet28847,1,1,irony,shaming
4847,tweet28848,0,1,irony,shaming
4848,tweet28849,0,1,irony,shaming
4849,tweet28850,0,1,irony,shaming
4850,tweet28851,1,1,irony,shaming
4851,tweet28852,1,1,irony,shaming
4852,tweet28853,0,1,irony,shaming
4853,tweet28854,1,1,irony,shaming
4854,tweet28855,0,1,irony,shaming
4855,tweet28856,0,1,irony,shaming
4856,tweet28857,1,1,irony,shaming
4857,tweet28858,1,1,irony,shaming
4858,tweet28859,0,1,irony,shaming
4859,tweet28860,1,1,irony,shaming
4860,tweet28861,0,1,irony,shaming
4861,tweet28862,1,1,irony,shaming
4862,tweet28863,1,1,irony,shaming
4863,tweet28864,0,1,irony,shaming
4864,tweet28865,0,1,irony,shaming
4865,tweet28866,0,1,irony,shaming
4866,tweet28867,1,1,irony,shaming
4867,tweet28868,0,1,irony,shaming
4868,tweet28869,1,1,irony,shaming
4869,tweet28870,1,1,irony,shaming
4870,tweet28871,0,1,irony,shaming
4871,tweet28872,0,1,irony,shaming
4872,tweet28873,1,1,irony,shaming
4873,tweet28874,0,1,irony,shaming
4874,tweet28875,0,1,irony,shaming
4875,tweet28876,0,1,irony,shaming
4876,tweet28877,0,1,irony,shaming
4877,tweet28878,0,1,irony,shaming
4878,tweet28879,0,1,irony,shaming
4879,tweet28880,0,1,irony,shaming
4880,tweet28881,0,1,irony,shaming
4881,tweet28882,1,1,irony,shaming
4882,tweet28883,0,1,irony,shaming
4883,tweet28884,1,1,irony,shaming
4884,tweet28885,0,1,irony,shaming
4885,tweet28886,0,1,irony,shaming
4886,tweet28887,1,1,irony,shaming
4887,tweet28888,1,1,irony,shaming
4888,tweet28889,0,1,irony,shaming
4889,tweet28890,0,1,irony,shaming
4890,tweet28891,0,1,irony,shaming
4891,tweet28892,0,1,irony,shaming
4892,tweet28893,0,1,irony,shaming
4893,tweet28894,1,1,irony,shaming
4894,tweet28895,0,1,irony,shaming
4895,tweet28896,1,1,irony,shaming
4896,tweet28897,0,1,irony,shaming
4897,tweet28898,0,1,irony,shaming
4898,tweet28899,1,1,irony,shaming
4899,tweet28900,0,1,irony,shaming
4900,tweet28901,0,1,irony,shaming
4901,tweet28902,1,1,irony,shaming
4902,tweet28903,0,1,irony,shaming
4903,tweet28904,1,1,irony,shaming
4904,tweet28905,0,1,irony,shaming
4905,tweet28906,0,1,irony,shaming
4906,tweet28907,0,1,irony,shaming
4907,tweet28908,0,1,irony,shaming
4908,tweet28909,1,1,irony,shaming
4909,tweet28910,0,1,irony,shaming
4910,tweet28911,1,1,irony,shaming
4911,tweet28912,0,1,irony,shaming
4912,tweet28913,0,1,irony,shaming
4913,tweet28914,1,1,irony,shaming
4914,tweet28915,0,1,irony,shaming
4915,tweet28916,1,1,irony,shaming
4916,tweet28917,0,1,irony,shaming
4917,tweet28918,0,1,irony,shaming
4918,tweet28919,0,1,irony,shaming
4919,tweet28920,1,1,irony,shaming
4920,tweet28921,0,1,irony,shaming
4921,tweet28922,1,1,irony,shaming
4922,tweet28923,0,1,irony,shaming
4923,tweet28924,0,1,irony,shaming
4924,tweet28925,0,1,irony,shaming
4925,tweet28926,0,1,irony,shaming
4926,tweet28927,1,1,irony,shaming
4927,tweet28928,0,1,irony,shaming
4928,tweet28929,1,1,irony,shaming
4929,tweet28930,0,1,irony,shaming
4930,tweet28931,0,1,irony,shaming
4931,tweet28932,1,1,irony,shaming
4932,tweet28933,1,1,irony,shaming
4933,tweet28934,1,1,irony,shaming
4934,tweet28935,1,1,irony,shaming
4935,tweet28936,0,1,irony,shaming
4936,tweet28937,1,1,irony,shaming
4937,tweet28938,0,1,irony,shaming
4938,tweet28939,0,1,irony,shaming
4939,tweet28940,0,1,irony,shaming
4940,tweet28941,0,1,irony,shaming
4941,tweet28942,0,1,irony,shaming
4942,tweet28943,0,1,irony,shaming
4943,tweet28944,0,1,irony,shaming
4944,tweet28945,1,1,irony,shaming
4945,tweet28946,0,1,irony,shaming
4946,tweet28947,0,1,irony,shaming
4947,tweet28948,1,1,irony,shaming
4948,tweet28949,1,1,irony,shaming
4949,tweet28950,0,1,irony,shaming
4950,tweet28951,1,1,irony,shaming
4951,tweet28952,1,1,irony,shaming
4952,tweet28953,1,1,irony,shaming
4953,tweet28954,0,1,irony,shaming
4954,tweet28955,1,1,irony,shaming
4955,tweet28956,0,1,irony,shaming
4956,tweet28957,1,1,irony,shaming
4957,tweet28958,0,1,irony,shaming
4958,tweet28959,0,1,irony,shaming
4959,tweet28960,1,1,irony,shaming
4960,tweet28961,1,1,irony,shaming
4961,tweet28962,1,1,irony,shaming
4962,tweet28963,0,1,irony,shaming
4963,tweet28964,1,1,irony,shaming
4964,tweet28965,0,1,irony,shaming
4965,tweet28966,0,1,irony,shaming
4966,tweet28967,0,1,irony,shaming
4967,tweet28968,0,1,irony,shaming
4968,tweet28969,0,1,irony,shaming
4969,tweet28970,0,1,irony,shaming
4970,tweet28971,0,1,irony,shaming
4971,tweet28972,1,1,irony,shaming
4972,tweet28973,1,1,irony,shaming
4973,tweet28974,0,1,irony,shaming
4974,tweet28975,0,1,irony,shaming
4975,tweet28976,1,1,irony,shaming
4976,tweet28977,0,1,irony,shaming
4977,tweet28978,1,1,irony,shaming
4978,tweet28979,0,1,irony,shaming
4979,tweet28980,0,1,irony,shaming
4980,tweet28981,0,1,irony,shaming
4981,tweet28982,0,1,irony,shaming
4982,tweet28983,0,1,irony,shaming
4983,tweet28984,0,1,irony,shaming
4984,tweet28985,0,1,irony,shaming
4985,tweet28986,1,1,irony,shaming
4986,tweet28987,1,1,irony,shaming
4987,tweet28988,0,1,irony,shaming
4988,tweet28989,1,1,irony,shaming
4989,tweet28990,0,1,irony,shaming
4990,tweet28991,0,1,irony,shaming
4991,tweet28992,1,1,irony,shaming
4992,tweet28993,1,1,irony,shaming
4993,tweet28994,0,1,irony,shaming
4994,tweet28995,1,1,irony,shaming
4995,tweet28996,0,1,irony,shaming
4996,tweet28997,0,1,irony,shaming
4997,tweet28998,1,1,irony,shaming
4998,tweet28999,1,1,irony,shaming
4999,tweet29000,0,1,irony,shaming
5000,tweet29001,0,1,irony,shaming
5001,tweet29002,1,1,irony,shaming
5002,tweet29003,1,1,irony,shaming
5003,tweet29004,0,1,irony,shaming
5004,tweet29005,1,1,irony,shaming
5005,tweet29006,0,1,irony,shaming
5006,tweet29007,0,1,irony,shaming
5007,tweet29008,0,1,irony,shaming
5008,tweet29009,1,1,irony,shaming
5009,tweet29010,1,1,irony,shaming
5010,tweet29011,1,1,irony,shaming
5011,tweet29012,1,1,irony,shaming
5012,tweet29013,0,1,irony,shaming
5013,tweet29014,1,1,irony,shaming
5014,tweet29015,0,1,irony,shaming
5015,tweet29016,1,1,irony,shaming
5016,tweet29017,1,1,irony,shaming
5017,tweet29018,0,1,irony,shaming
5018,tweet29019,0,1,irony,shaming
5019,tweet29020,1,1,irony,shaming
5020,tweet29021,0,1,irony,shaming
5021,tweet29022,1,1,irony,shaming
5022,tweet29023,0,1,irony,shaming
5023,tweet29024,0,1,irony,shaming
5024,tweet29025,1,1,irony,shaming
5025,tweet29026,0,1,irony,shaming
5026,tweet29027,1,1,irony,shaming
5027,tweet29028,0,1,irony,shaming
5028,tweet29029,0,1,irony,shaming
5029,tweet29030,0,1,irony,shaming
5030,tweet29031,0,1,irony,shaming
5031,tweet29032,0,1,irony,shaming
5032,tweet29033,0,1,irony,shaming
5033,tweet29034,0,1,irony,shaming
5034,tweet29035,0,1,irony,shaming
5035,tweet29036,1,1,irony,shaming
5036,tweet29037,0,1,irony,shaming
5037,tweet29038,1,1,irony,shaming
5038,tweet29039,0,1,irony,shaming
5039,tweet29040,0,1,irony,shaming
5040,tweet29041,0,1,irony,shaming
5041,tweet29042,1,1,irony,shaming
5042,tweet29043,0,1,irony,shaming
5043,tweet29044,0,1,irony,shaming
5044,tweet29045,1,1,irony,shaming
5045,tweet29046,0,1,irony,shaming
5046,tweet29047,1,1,irony,shaming
5047,tweet29048,0,1,irony,shaming
5048,tweet29049,0,1,irony,shaming
5049,tweet29050,1,1,irony,shaming
5050,tweet29051,1,1,irony,shaming
5051,tweet29052,0,1,irony,shaming
5052,tweet29053,0,1,irony,shaming
5053,tweet29054,0,1,irony,shaming
5054,tweet29055,0,1,irony,shaming
5055,tweet29056,1,1,irony,shaming
5056,tweet29057,0,1,irony,shaming
5057,tweet29058,1,1,irony,shaming
5058,tweet29059,1,1,irony,shaming
5059,tweet29060,0,1,irony,shaming
5060,tweet29061,0,1,irony,shaming
5061,tweet29062,1,1,irony,shaming
5062,tweet29063,1,1,irony,shaming
5063,tweet29064,1,1,irony,shaming
5064,tweet29065,1,1,irony,shaming
5065,tweet29066,0,1,irony,shaming
5066,tweet29067,1,1,irony,shaming
5067,tweet29068,1,1,irony,shaming
5068,tweet29069,1,1,irony,shaming
5069,tweet29070,1,1,irony,shaming
5070,tweet29071,0,1,irony,shaming
5071,tweet29072,0,1,irony,shaming
5072,tweet29073,0,1,irony,shaming
5073,tweet29074,0,1,irony,shaming
5074,tweet29075,0,1,irony,shaming
5075,tweet29076,1,1,irony,shaming
5076,tweet29077,1,1,irony,shaming
5077,tweet29078,1,1,irony,shaming
5078,tweet29079,0,1,irony,shaming
5079,tweet29080,1,1,irony,shaming
5080,tweet29081,0,1,irony,shaming
5081,tweet29082,0,1,irony,shaming
5082,tweet29083,0,1,irony,shaming
5083,tweet29084,0,1,irony,shaming
5084,tweet29085,0,1,irony,shaming
5085,tweet29086,1,1,irony,shaming
5086,tweet29087,0,1,irony,shaming
5087,tweet29088,0,1,irony,shaming
5088,tweet29089,1,1,irony,shaming
5089,tweet29090,1,1,irony,shaming
5090,tweet29091,1,1,irony,shaming
5091,tweet29092,0,1,irony,shaming
5092,tweet29093,1,1,irony,shaming
5093,tweet29094,1,1,irony,shaming
5094,tweet29095,1,1,irony,shaming
5095,tweet29096,0,1,irony,shaming
5096,tweet29097,0,1,irony,shaming
5097,tweet29098,0,1,irony,shaming
5098,tweet29099,0,1,irony,shaming
5099,tweet29100,1,1,irony,shaming
5100,tweet29101,1,1,irony,shaming
5101,tweet29102,0,1,irony,shaming
5102,tweet29103,0,1,irony,shaming
5103,tweet29104,0,1,irony,shaming
5104,tweet29105,1,1,irony,shaming
5105,tweet29106,0,1,irony,shaming
5106,tweet29107,1,1,irony,shaming
5107,tweet29108,1,1,irony,shaming
5108,tweet29109,1,1,irony,shaming
5109,tweet29110,0,1,irony,shaming
5110,tweet29111,0,1,irony,shaming
5111,tweet29112,1,1,irony,shaming
5112,tweet29113,0,1,irony,shaming
5113,tweet29114,0,1,irony,shaming
5114,tweet29115,1,1,irony,shaming
5115,tweet29116,1,1,irony,shaming
5116,tweet29117,0,1,irony,shaming
5117,tweet29118,0,1,irony,shaming
5118,tweet29119,0,1,irony,shaming
5119,tweet29120,0,1,irony,shaming
5120,tweet29121,1,1,irony,shaming
5121,tweet29122,0,1,irony,shaming
5122,tweet29123,1,1,irony,shaming
5123,tweet29124,1,1,irony,shaming
5124,tweet29125,1,1,irony,shaming
5125,tweet29126,0,1,irony,shaming
5126,tweet29127,0,1,irony,shaming
5127,tweet29128,0,1,irony,shaming
5128,tweet29129,0,1,irony,shaming
5129,tweet29130,0,1,irony,shaming
5130,tweet29131,1,1,irony,shaming
5131,tweet29132,0,1,irony,shaming
5132,tweet29133,0,1,irony,shaming
5133,tweet29134,0,1,irony,shaming
5134,tweet29135,0,1,irony,shaming
5135,tweet29136,1,1,irony,shaming
5136,tweet29137,0,1,irony,shaming
5137,tweet29138,1,1,irony,shaming
5138,tweet29139,1,1,irony,shaming
5139,tweet29140,0,1,irony,shaming
5140,tweet29141,0,1,irony,shaming
5141,tweet29142,1,1,irony,shaming
5142,tweet29143,1,1,irony,shaming
5143,tweet29144,0,1,irony,shaming
5144,tweet29145,1,1,irony,shaming
5145,tweet29146,0,1,irony,shaming
5146,tweet29147,0,1,irony,shaming
5147,tweet29148,0,1,irony,shaming
5148,tweet29149,1,1,irony,shaming
5149,tweet29150,1,1,irony,shaming
5150,tweet29151,0,1,irony,shaming
5151,tweet29152,0,1,irony,shaming
5152,tweet29153,0,1,irony,shaming
5153,tweet29154,1,1,irony,shaming
5154,tweet29155,1,1,irony,shaming
5155,tweet29156,0,1,irony,shaming
5156,tweet29157,1,1,irony,shaming
5157,tweet29158,1,1,irony,shaming
5158,tweet29159,0,1,irony,shaming
5159,tweet29160,1,1,irony,shaming
5160,tweet29161,1,1,irony,shaming
5161,tweet29162,1,1,irony,shaming
5162,tweet29163,0,1,irony,shaming
5163,tweet29164,0,1,irony,shaming
5164,tweet29165,1,1,irony,shaming
5165,tweet29166,0,1,irony,shaming
5166,tweet29167,1,1,irony,shaming
5167,tweet29168,0,1,irony,shaming
5168,tweet29169,1,1,irony,shaming
5169,tweet29170,1,1,irony,shaming
5170,tweet29171,1,1,irony,shaming
5171,tweet29172,1,1,irony,shaming
5172,tweet29173,0,1,irony,shaming
5173,tweet29174,1,1,irony,shaming
5174,tweet29175,0,1,irony,shaming
5175,tweet29176,1,1,irony,shaming
5176,tweet29177,0,1,irony,shaming
5177,tweet29178,1,1,irony,shaming
5178,tweet29179,0,1,irony,shaming
5179,tweet29180,1,1,irony,shaming
5180,tweet29181,0,1,irony,shaming
5181,tweet29182,1,1,irony,shaming
5182,tweet29183,1,1,irony,shaming
5183,tweet29184,0,1,irony,shaming
5184,tweet29185,1,1,irony,shaming
5185,tweet29186,1,1,irony,shaming
5186,tweet29187,1,1,irony,shaming
5187,tweet29188,0,1,irony,shaming
5188,tweet29189,1,1,irony,shaming
5189,tweet29190,0,1,irony,shaming
5190,tweet29191,0,1,irony,shaming
5191,tweet29192,0,1,irony,shaming
5192,tweet29193,0,1,irony,shaming
5193,tweet29194,0,1,irony,shaming
5194,tweet29195,0,1,irony,shaming
5195,tweet29196,0,1,irony,shaming
5196,tweet29197,0,1,irony,shaming
5197,tweet29198,1,1,irony,shaming
5198,tweet29199,0,1,irony,shaming
5199,tweet29200,1,1,irony,shaming
5200,tweet29201,0,1,irony,shaming
5201,tweet29202,0,1,irony,shaming
5202,tweet29203,1,1,irony,shaming
5203,tweet29204,0,1,irony,shaming
5204,tweet29205,0,1,irony,shaming
5205,tweet29206,0,1,irony,shaming
5206,tweet29207,1,1,irony,shaming
5207,tweet29208,0,1,irony,shaming
5208,tweet29209,0,1,irony,shaming
5209,tweet29210,1,1,irony,shaming
5210,tweet29211,0,1,irony,shaming
5211,tweet29212,1,1,irony,shaming
5212,tweet29213,0,1,irony,shaming
5213,tweet29214,1,1,irony,shaming
5214,tweet29215,0,1,irony,shaming
5215,tweet29216,1,1,irony,shaming
5216,tweet29217,0,1,irony,shaming
5217,tweet29218,0,1,irony,shaming
5218,tweet29219,1,1,irony,shaming
5219,tweet29220,1,1,irony,shaming
5220,tweet29221,1,1,irony,shaming
5221,tweet29222,1,1,irony,shaming
5222,tweet29223,1,1,irony,shaming
5223,tweet29224,1,1,irony,shaming
5224,tweet29225,0,1,irony,shaming
5225,tweet29226,0,1,irony,shaming
5226,tweet29227,0,1,irony,shaming
5227,tweet29228,0,1,irony,shaming
5228,tweet29229,0,1,irony,shaming
5229,tweet29230,0,1,irony,shaming
5230,tweet29231,0,1,irony,shaming
5231,tweet29232,0,1,irony,shaming
5232,tweet29233,0,1,irony,shaming
5233,tweet29234,0,1,irony,shaming
5234,tweet29235,1,1,irony,shaming
5235,tweet29236,0,1,irony,shaming
5236,tweet29237,1,1,irony,shaming
5237,tweet29238,1,1,irony,shaming
5238,tweet29239,0,1,irony,shaming
5239,tweet29240,1,1,irony,shaming
5240,tweet29241,0,1,irony,shaming
5241,tweet29242,1,1,irony,shaming
5242,tweet29243,0,1,irony,shaming
5243,tweet29244,0,1,irony,shaming
5244,tweet29245,0,1,irony,shaming
5245,tweet29246,1,1,irony,shaming
5246,tweet29247,1,1,irony,shaming
5247,tweet29248,1,1,irony,shaming
5248,tweet29249,0,1,irony,shaming
5249,tweet29250,0,1,irony,shaming
5250,tweet29251,0,1,irony,shaming
5251,tweet29252,0,1,irony,shaming
5252,tweet29253,0,1,irony,shaming
5253,tweet29254,0,1,irony,shaming
5254,tweet29255,0,1,irony,shaming
5255,tweet29256,0,1,irony,shaming
5256,tweet29257,0,1,irony,shaming
5257,tweet29258,1,1,irony,shaming
5258,tweet29259,1,1,irony,shaming
5259,tweet29260,0,1,irony,shaming
5260,tweet29261,0,1,irony,shaming
5261,tweet29262,1,1,irony,shaming
5262,tweet29263,0,1,irony,shaming
5263,tweet29264,1,1,irony,shaming
5264,tweet29265,0,1,irony,shaming
5265,tweet29266,1,1,irony,shaming
5266,tweet29267,1,1,irony,shaming
5267,tweet29268,0,1,irony,shaming
5268,tweet29269,0,1,irony,shaming
5269,tweet29270,0,1,irony,shaming
5270,tweet29271,0,1,irony,shaming
5271,tweet29272,1,1,irony,shaming
5272,tweet29273,0,1,irony,shaming
5273,tweet29274,1,1,irony,shaming
5274,tweet29275,0,1,irony,shaming
5275,tweet29276,1,1,irony,shaming
5276,tweet29277,0,1,irony,shaming
5277,tweet29278,1,1,irony,shaming
5278,tweet29279,0,1,irony,shaming
5279,tweet29280,0,1,irony,shaming
5280,tweet29281,0,1,irony,shaming
5281,tweet29282,0,1,irony,shaming
5282,tweet29283,0,1,irony,shaming
5283,tweet29284,0,1,irony,shaming
5284,tweet29285,0,1,irony,shaming
5285,tweet29286,1,1,irony,shaming
5286,tweet29287,1,1,irony,shaming
5287,tweet29288,1,1,irony,shaming
5288,tweet29289,0,1,irony,shaming
5289,tweet29290,1,1,irony,shaming
5290,tweet29291,0,1,irony,shaming
5291,tweet29292,0,1,irony,shaming
5292,tweet29293,0,1,irony,shaming
5293,tweet29294,1,1,irony,shaming
5294,tweet29295,0,1,irony,shaming
5295,tweet29296,1,1,irony,shaming
5296,tweet29297,0,1,irony,shaming
5297,tweet29298,0,1,irony,shaming
5298,tweet29299,0,1,irony,shaming
5299,tweet29300,0,1,irony,shaming
5300,tweet29301,1,1,irony,shaming
5301,tweet29302,1,1,irony,shaming
5302,tweet29303,0,1,irony,shaming
5303,tweet29304,1,1,irony,shaming
5304,tweet29305,1,1,irony,shaming
5305,tweet29306,1,1,irony,shaming
5306,tweet29307,0,1,irony,shaming
5307,tweet29308,0,1,irony,shaming
5308,tweet29309,0,1,irony,shaming
5309,tweet29310,0,1,irony,shaming
5310,tweet29311,1,1,irony,shaming
5311,tweet29312,0,1,irony,shaming
5312,tweet29313,1,1,irony,shaming
5313,tweet29314,0,1,irony,shaming
5314,tweet29315,0,1,irony,shaming
5315,tweet29316,0,1,irony,shaming
5316,tweet29317,1,1,irony,shaming
5317,tweet29318,1,1,irony,shaming
5318,tweet29319,1,1,irony,shaming
5319,tweet29320,0,1,irony,shaming
5320,tweet29321,0,1,irony,shaming
5321,tweet29322,1,1,irony,shaming
5322,tweet29323,0,1,irony,shaming
5323,tweet29324,1,1,irony,shaming
